time,wx (rad/s)
"33,2","0,42"
"33,203","0,41"
"33,216","0,42"
"33,218","0,42"
"33,219","0,41"
"33,219","0,41"
"33,22","0,41"
"33,22","0,41"
"33,221","0,41"
"33,222","0,41"
"33,223","0,41"
"33,227","0,41"
"33,228","0,41"
"33,23","0,41"
"33,233","0,41"
"33,239","0,41"
"33,242","0,4"
"33,243","0,4"
"33,243","0,41"
"33,246","0,4"
"33,246","0,4"
"33,249","0,4"
"33,251","0,4"
"33,255","0,4"
"33,258","0,4"
"33,259","0,4"
"33,262","0,4"
"33,264","0,4"
"33,268","0,4"
"33,272","0,39"
"33,274","0,39"
"33,274","0,39"
"33,278","0,39"
"33,281","0,39"
"33,284","0,38"
"33,284","0,38"
"33,288","0,38"
"33,29","0,38"
"33,293","0,38"
"33,296","0,38"
"33,296","0,37"
"33,3","0,37"
"33,301","0,37"
"33,314","0,37"
"33,315","0,37"
"33,316","0,37"
"33,316","0,36"
"33,317","0,36"
"33,324","0,36"
"33,325","0,36"
"33,325","0,35"
"33,328","0,35"
"33,33","0,35"
"33,331","0,35"
"33,332","0,35"
"33,338","0,34"
"33,34","0,34"
"33,34","0,34"
"33,342","0,33"
"33,347","0,33"
"33,349","0,33"
"33,349","0,32"
"33,355","0,32"
"33,358","0,32"
"33,359","0,32"
"33,359","0,32"
"33,362","0,31"
"33,366","0,31"
"33,368","0,31"
"33,368","0,3"
"33,372","0,3"
"33,374","0,29"
"33,379","0,29"
"33,381","0,29"
"33,382","0,29"
"33,386","0,29"
"33,392","0,28"
"33,393","0,28"
"33,394","0,27"
"33,395","0,27"
"33,399","0,27"
"33,401","0,27"
"33,402","0,26"
"33,41","0,26"
"33,411","0,26"
"33,412","0,26"
"33,413","0,25"
"33,413","0,25"
"33,417","0,25"
"33,425","0,24"
"33,426","0,24"
"33,426","0,24"
"33,427","0,24"
"33,43","0,23"
"33,434","0,23"
"33,438","0,23"
"33,439","0,22"
"33,44","0,22"
"33,441","0,22"
"33,446","0,22"
"33,45","0,21"
"33,452","0,21"
"33,457","0,2"
"33,459","0,2"
"33,46","0,2"
"33,461","0,2"
"33,462","0,19"
"33,468","0,19"
"33,469","0,19"
"33,47","0,18"
"33,474","0,18"
"33,477","0,18"
"33,479","0,17"
"33,479","0,17"
"33,482","0,17"
"33,488","0,17"
"33,49","0,16"
"33,49","0,16"
"33,493","0,15"
"33,496","0,15"
"33,499","0,15"
"33,5","0,14"
"33,502","0,14"
"33,506","0,14"
"33,509","0,13"
"33,509","0,13"
"33,512","0,13"
"33,516","0,13"
"33,518","0,12"
"33,519","0,12"
"33,526","0,11"
"33,528","0,11"
"33,531","0,11"
"33,532","0,1"
"33,533","0,1"
"33,536","0,1"
"33,539","0,09"
"33,54","0,09"
"33,541","0,09"
"33,545","0,08"
"33,547","0,08"
"33,553","0,07"
"33,554","0,07"
"33,554","0,07"
"33,56","0,06"
"33,561","0,06"
"33,564","0,05"
"33,565","0,05"
"33,568","0,05"
"33,573","0,04"
"33,573","0,04"
"33,573","0,04"
"33,577","0,03"
"33,581","0,02"
"33,584","0,02"
"33,584","0,02"
"33,589","0,01"
"33,591","0,01"
"33,594","0,01"
"33,594",0
"33,599",0
"33,603","-0,01"
"33,603","-0,01"
"33,603","-0,02"
"33,607","-0,02"
"33,61","-0,02"
"33,613","-0,03"
"33,617","-0,03"
"33,618","-0,04"
"33,62","-0,04"
"33,622","-0,04"
"33,627","-0,05"
"33,63","-0,05"
"33,631","-0,06"
"33,634","-0,06"
"33,636","-0,06"
"33,639","-0,07"
"33,639","-0,07"
"33,642","-0,08"
"33,647","-0,08"
"33,649","-0,08"
"33,649","-0,08"
"33,652","-0,09"
"33,657","-0,09"
"33,659","-0,1"
"33,659","-0,1"
"33,663","-0,1"
"33,665","-0,11"
"33,669","-0,11"
"33,672","-0,11"
"33,673","-0,12"
"33,674","-0,12"
"33,677","-0,12"
"33,681","-0,13"
"33,684","-0,13"
"33,684","-0,14"
"33,689","-0,14"
"33,689","-0,14"
"33,694","-0,14"
"33,696","-0,15"
"33,696","-0,16"
"33,7","-0,15"
"33,702","-0,16"
"33,706","-0,16"
"33,709","-0,16"
"33,71","-0,17"
"33,712","-0,17"
"33,718","-0,18"
"33,72","-0,18"
"33,72","-0,18"
"33,723","-0,18"
"33,725","-0,18"
"33,729","-0,19"
"33,733","-0,19"
"33,734","-0,19"
"33,735","-0,2"
"33,74","-0,2"
"33,742","-0,2"
"33,743","-0,2"
"33,747","-0,21"
"33,749","-0,22"
"33,753","-0,21"
"33,754","-0,22"
"33,755","-0,22"
"33,759","-0,23"
"33,763","-0,22"
"33,764","-0,23"
"33,766","-0,23"
"33,769","-0,24"
"33,779","-0,24"
"33,78","-0,24"
"33,781","-0,24"
"33,782","-0,25"
"33,785","-0,25"
"33,786","-0,25"
"33,786","-0,25"
"33,79","-0,26"
"33,791","-0,26"
"33,791","-0,27"
"33,795","-0,27"
"33,798","-0,27"
"33,801","-0,27"
"33,807","-0,27"
"33,809","-0,28"
"33,809","-0,28"
"33,812","-0,28"
"33,813","-0,29"
"33,816","-0,29"
"33,816","-0,29"
"33,822","-0,29"
"33,823","-0,29"
"33,825","-0,3"
"33,828","-0,3"
"33,83","-0,3"
"33,833","-0,31"
"33,833","-0,31"
"33,837","-0,31"
"33,84","-0,32"
"33,844","-0,31"
"33,845","-0,32"
"33,847","-0,32"
"33,85","-0,33"
"33,854","-0,33"
"33,856","-0,33"
"33,857","-0,33"
"33,859","-0,33"
"33,862","-0,34"
"33,867","-0,34"
"33,868","-0,34"
"33,869","-0,35"
"33,874","-0,35"
"33,876","-0,35"
"33,878","-0,35"
"33,882","-0,35"
"33,883","-0,36"
"33,885","-0,36"
"33,894","-0,36"
"33,895","-0,36"
"33,896","-0,36"
"33,896","-0,37"
"33,902","-0,37"
"33,903","-0,37"
"33,91","-0,37"
"33,911","-0,37"
"33,911","-0,38"
"33,912","-0,37"
"33,914","-0,38"
"33,916","-0,38"
"33,917","-0,38"
"33,922","-0,38"
"33,923","-0,38"
"33,926","-0,38"
"33,929","-0,39"
"33,93","-0,39"
"33,932","-0,39"
"33,936","-0,39"
"33,939","-0,39"
"33,942","-0,39"
"33,943","-0,39"
"33,945","-0,4"
"33,947","-0,4"
"33,952","-0,4"
"33,957","-0,4"
"33,958","-0,4"
"33,958","-0,4"
"33,962","-0,4"
"33,963","-0,4"
"33,963","-0,4"
"33,968","-0,41"
"33,97","-0,41"
"33,973","-0,4"
"33,977","-0,41"
"33,977","-0,41"
"33,98","-0,41"
"33,982","-0,41"
"33,989","-0,41"
"33,991","-0,41"
"33,992","-0,41"
"33,993","-0,41"
"33,996","-0,41"
"33,999","-0,41"
"33,999","-0,41"
"34,006","-0,41"
"34,007","-0,41"
"34,008","-0,41"
"34,012","-0,41"
"34,012","-0,41"
"34,015","-0,41"
"34,023","-0,41"
"34,025","-0,42"
"34,026","-0,41"
"34,026","-0,41"
"34,027","-0,42"
"34,033","-0,41"
"34,034","-0,41"
"34,035","-0,41"
"34,045","-0,42"
"34,046","-0,41"
"34,046","-0,41"
"34,046","-0,42"
"34,047","-0,42"
"34,051","-0,41"
"34,06","-0,41"
"34,061","-0,42"
"34,062","-0,41"
"34,063","-0,42"
"34,063","-0,41"
"34,066","-0,41"
"34,073","-0,41"
"34,074","-0,41"
"34,074","-0,41"
"34,076","-0,41"
"34,079","-0,41"
"34,08","-0,41"
"34,082","-0,41"
"34,089","-0,41"
"34,09","-0,41"
"34,091","-0,41"
"34,092","-0,41"
"34,095","-0,41"
"34,099","-0,41"
"34,102","-0,41"
"34,106","-0,41"
"34,108","-0,41"
"34,108","-0,4"
"34,11","-0,41"
"34,115","-0,41"
"34,116","-0,4"
"34,117","-0,4"
"34,122","-0,4"
"34,124","-0,4"
"34,128","-0,4"
"34,13","-0,4"
"34,131","-0,4"
"34,132","-0,4"
"34,136","-0,4"
"34,144","-0,4"
"34,145","-0,39"
"34,145","-0,4"
"34,145","-0,4"
"34,15","-0,39"
"34,151","-0,39"
"34,152","-0,39"
"34,161","-0,39"
"34,163","-0,39"
"34,163","-0,39"
"34,164","-0,38"
"34,168","-0,38"
"34,169","-0,38"
"34,179","-0,38"
"34,18","-0,38"
"34,181","-0,37"
"34,182","-0,37"
"34,182","-0,37"
"34,183","-0,37"
"34,19","-0,37"
"34,192","-0,36"
"34,193","-0,36"
"34,193","-0,36"
"34,197","-0,36"
"34,201","-0,36"
"34,202","-0,36"
"34,203","-0,35"
"34,207","-0,35"
"34,21","-0,35"
"34,212","-0,35"
"34,212","-0,35"
"34,215","-0,34"
"34,22","-0,34"
"34,221","-0,34"
"34,222","-0,34"
"34,225","-0,33"
"34,229","-0,33"
"34,233","-0,32"
"34,235","-0,32"
"34,236","-0,32"
"34,239","-0,32"
"34,246","-0,32"
"34,247","-0,31"
"34,247","-0,31"
"34,249","-0,31"
"34,261","-0,31"
"34,262","-0,3"
"34,263","-0,31"
"34,263","-0,3"
"34,263","-0,3"
"34,264","-0,29"
"34,264","-0,29"
"34,268","-0,29"
"34,276","-0,29"
"34,278","-0,29"
"34,278","-0,28"
"34,278","-0,27"
"34,281","-0,27"
"34,284","-0,27"
"34,289","-0,27"
"34,289","-0,27"
"34,289","-0,26"
"34,293","-0,26"
"34,295","-0,26"
"34,301","-0,26"
"34,302","-0,25"
"34,302","-0,25"
"34,306","-0,25"
"34,31","-0,25"
"34,314","-0,24"
"34,314","-0,24"
"34,316","-0,24"
"34,322","-0,23"
"34,322","-0,23"
"34,323","-0,23"
"34,326","-0,22"
"34,331","-0,22"
"34,333","-0,22"
"34,333","-0,22"
"34,339","-0,21"
"34,34","-0,21"
"34,342","-0,2"
"34,343","-0,21"
"34,345","-0,2"
"34,35","-0,2"
"34,352","-0,2"
"34,353","-0,19"
"34,357","-0,19"
"34,362","-0,19"
"34,362","-0,18"
"34,363","-0,18"
"34,367","-0,18"
"34,372","-0,17"
"34,374","-0,17"
"34,374","-0,17"
"34,376","-0,17"
"34,38","-0,16"
"34,382","-0,16"
"34,383","-0,16"
"34,386","-0,15"
"34,397","-0,15"
"34,398","-0,14"
"34,399","-0,14"
"34,399","-0,14"
"34,405","-0,13"
"34,406","-0,13"
"34,407","-0,12"
"34,407","-0,12"
"34,411","-0,12"
"34,413","-0,11"
"34,413","-0,11"
"34,416","-0,11"
"34,423","-0,1"
"34,425","-0,1"
"34,426","-0,1"
"34,427","-0,09"
"34,431","-0,09"
"34,432","-0,09"
"34,433","-0,08"
"34,436","-0,08"
"34,441","-0,08"
"34,443","-0,07"
"34,443","-0,07"
"34,445","-0,06"
"34,449","-0,06"
"34,452","-0,06"
"34,453","-0,06"
"34,457","-0,05"
"34,46","-0,04"
"34,472","-0,04"
"34,473","-0,04"
"34,474","-0,04"
"34,475","-0,04"
"34,475","-0,03"
"34,475","-0,03"
"34,476","-0,02"
"34,479","-0,02"
"34,482","-0,01"
"34,482","-0,01"
"34,485","-0,01"
"34,488",0
"34,491",0
"34,494","0,01"
"34,494","0,01"
"34,498","0,01"
"34,502","0,02"
"34,51","0,02"
"34,511","0,03"
"34,512","0,03"
"34,512","0,03"
"34,513","0,04"
"34,516","0,04"
"34,516","0,04"
"34,522","0,05"
"34,523","0,05"
"34,524","0,06"
"34,528","0,06"
"34,531","0,06"
"34,534","0,07"
"34,534","0,07"
"34,537","0,07"
"34,542","0,08"
"34,544","0,08"
"34,545","0,09"
"34,547","0,09"
"34,55","0,09"
"34,554","0,1"
"34,555","0,1"
"34,559","0,1"
"34,562","0,11"
"34,563","0,11"
"34,565","0,11"
"34,571","0,12"
"34,573","0,12"
"34,574","0,12"
"34,575","0,12"
"34,579","0,13"
"34,584","0,13"
"34,586","0,14"
"34,586","0,14"
"34,587","0,14"
"34,594","0,15"
"34,597","0,15"
"34,598","0,15"
"34,6","0,16"
"34,613","0,16"
"34,614","0,16"
"34,614","0,17"
"34,615","0,17"
"34,615","0,17"
"34,615","0,17"
"34,616","0,17"
"34,618","0,18"
"34,622","0,18"
"34,625","0,19"
"34,625","0,19"
"34,628","0,19"
"34,63","0,2"
"34,637","0,2"
"34,639","0,2"
"34,639","0,2"
"34,64","0,21"
"34,643","0,21"
"34,647","0,22"
"34,649","0,22"
"34,649","0,22"
"34,655","0,22"
"34,657","0,23"
"34,662","0,23"
"34,663","0,23"
"34,663","0,24"
"34,665","0,24"
"34,673","0,24"
"34,675","0,24"
"34,675","0,25"
"34,678","0,25"
"34,68","0,25"
"34,683","0,26"
"34,683","0,26"
"34,685","0,26"
"34,69","0,27"
"34,692","0,26"
"34,694","0,27"
"34,695","0,27"
"34,701","0,28"
"34,702","0,28"
"34,703","0,28"
"34,707","0,28"
"34,709","0,29"
"34,712","0,29"
"34,712","0,29"
"34,717","0,29"
"34,722","0,3"
"34,724","0,3"
"34,724","0,3"
"34,725","0,3"
"34,73","0,31"
"34,732","0,31"
"34,733","0,31"
"34,741","0,31"
"34,742","0,31"
"34,743","0,32"
"34,745","0,32"
"34,746","0,32"
"34,751","0,32"
"34,753","0,32"
"34,754","0,33"
"34,755","0,33"
"34,759","0,33"
"34,763","0,34"
"34,766","0,34"
"34,766","0,34"
"34,769","0,34"
"34,771","0,34"
"34,775","0,35"
"34,777","0,35"
"34,777","0,35"
"34,781","0,35"
"34,783","0,35"
"34,787","0,36"
"34,791","0,36"
"34,791","0,36"
"34,792","0,36"
"34,797","0,36"
"34,8","0,36"
"34,8","0,36"
"34,804","0,37"
"34,806","0,37"
"34,809","0,37"
"34,812","0,37"
"34,812","0,38"
"34,815","0,37"
"34,821","0,37"
"34,822","0,38"
"34,825","0,38"
"34,826","0,38"
"34,828","0,38"
"34,83","0,38"
"34,835","0,38"
"34,838","0,39"
"34,839","0,38"
"34,84","0,39"
"34,844","0,39"
"34,848","0,39"
"34,848","0,39"
"34,853","0,39"
"34,854","0,39"
"34,858","0,39"
"34,86","0,39"
"34,86","0,39"
"34,863","0,39"
"34,866","0,4"
"34,873","0,4"
"34,873","0,4"
"34,873","0,4"
"34,875","0,4"
"34,878","0,4"
"34,883","0,4"
"34,886","0,4"
"34,886","0,4"
"34,888","0,4"
"34,891","0,4"
"34,895","0,4"
"34,899","0,4"
"34,899","0,4"
"34,903","0,4"
"34,906","0,4"
"34,909","0,4"
"34,91","0,4"
"34,911","0,41"
"34,915","0,4"
"34,918","0,4"
"34,918","0,4"
"34,921","0,4"
"34,925","0,41"
"34,929","0,41"
"34,929","0,41"
"34,931","0,41"
"34,936","0,41"
"34,938","0,41"
"34,939","0,41"
"34,941","0,41"
"34,945","0,41"
"34,949","0,41"
"34,949","0,4"
"34,951","0,4"
"34,956","0,41"
"34,958","0,41"
"34,958","0,41"
"34,962","0,41"
"34,966","0,4"
"34,967","0,41"
"34,968","0,41"
"34,971","0,41"
"34,975","0,4"
"34,977","0,4"
"34,977","0,4"
"34,982","0,4"
"34,989","0,4"
"34,991","0,4"
"34,992","0,4"
"34,992","0,4"
"34,995","0,4"
"34,999","0,4"
"34,999","0,4"
"35,002","0,4"
"35,006","0,4"
"35,009","0,4"
"35,011","0,39"
"35,012","0,39"
"35,015","0,4"
"35,018","0,39"
"35,019","0,39"
"35,03","0,39"
"35,032","0,39"
"35,032","0,39"
"35,033","0,38"
"35,034","0,38"
"35,044","0,38"
"35,045","0,38"
"35,046","0,38"
"35,046","0,38"
"35,046","0,38"
"35,047","0,38"
"35,052","0,38"
"35,055","0,37"
"35,057","0,37"
"35,058","0,37"
"35,06","0,37"
"35,063","0,37"
"35,063","0,37"
"35,066","0,37"
"35,072","0,36"
"35,073","0,36"
"35,075","0,36"
"35,076","0,35"
"35,079","0,36"
"35,082","0,35"
"35,09","0,35"
"35,091","0,35"
"35,092","0,35"
"35,092","0,35"
"35,096","0,34"
"35,097","0,34"
"35,1","0,34"
"35,105","0,34"
"35,107","0,34"
"35,108","0,33"
"35,109","0,33"
"35,112","0,33"
"35,116","0,33"
"35,116","0,32"
"35,121","0,32"
"35,122","0,32"
"35,125","0,32"
"35,125","0,32"
"35,129","0,31"
"35,13","0,31"
"35,138","0,31"
"35,139","0,3"
"35,139","0,3"
"35,141","0,3"
"35,144","0,3"
"35,149","0,3"
"35,15","0,29"
"35,15","0,29"
"35,161","0,29"
"35,163","0,29"
